Injection,Layer,TensorIndex,Bit
8941,conv2d_18,"(0, 0, 49, 17)",13
8942,conv2d_18,"(2, 0, 2, 60)",6
8943,conv2d_18,"(1, 2, 13, 23)",20
8944,conv2d_18,"(2, 1, 15, 61)",30
8945,conv2d_18,"(2, 2, 42, 31)",22
8946,conv2d_18,"(0, 1, 28, 8)",4
8947,conv2d_18,"(2, 0, 40, 6)",1
8948,conv2d_18,"(0, 0, 42, 46)",31
8949,conv2d_18,"(1, 2, 11, 43)",19
8950,conv2d_18,"(0, 2, 55, 15)",28
8951,conv2d_18,"(2, 2, 31, 39)",22
8952,conv2d_18,"(1, 2, 34, 44)",4
8953,conv2d_18,"(0, 0, 37, 13)",17
8954,conv2d_18,"(0, 0, 31, 26)",3
8955,conv2d_18,"(1, 0, 39, 18)",3
8956,conv2d_18,"(0, 0, 9, 28)",3
8957,conv2d_18,"(1, 1, 13, 54)",22
8958,conv2d_18,"(0, 1, 21, 52)",18
8959,conv2d_18,"(2, 2, 56, 20)",12
8960,conv2d_18,"(0, 1, 13, 62)",28
8961,conv2d_18,"(1, 0, 63, 56)",27
8962,conv2d_18,"(2, 0, 4, 48)",14
8963,conv2d_18,"(2, 2, 18, 1)",8
8964,conv2d_18,"(1, 2, 37, 31)",28
8965,conv2d_18,"(2, 1, 25, 3)",5
8966,conv2d_18,"(1, 1, 34, 3)",25
8967,conv2d_18,"(2, 0, 42, 19)",15
8968,conv2d_18,"(1, 0, 41, 56)",22
8969,conv2d_18,"(2, 0, 26, 16)",10
8970,conv2d_18,"(2, 2, 40, 28)",18
8971,conv2d_18,"(0, 2, 32, 20)",0
8972,conv2d_18,"(0, 0, 31, 47)",3
8973,conv2d_18,"(2, 2, 31, 59)",20
8974,conv2d_18,"(0, 1, 27, 27)",9
8975,conv2d_18,"(0, 2, 27, 11)",21
8976,conv2d_18,"(0, 0, 40, 55)",20
8977,conv2d_18,"(0, 0, 8, 32)",11
8978,conv2d_18,"(2, 1, 38, 9)",13
8979,conv2d_18,"(0, 0, 46, 63)",19
8980,conv2d_18,"(0, 1, 48, 0)",20
8981,conv2d_18,"(2, 1, 10, 57)",7
8982,conv2d_18,"(2, 0, 40, 52)",20
8983,conv2d_18,"(2, 0, 57, 17)",0
8984,conv2d_18,"(1, 2, 40, 17)",23
8985,conv2d_18,"(1, 2, 34, 33)",0
8986,conv2d_18,"(2, 2, 61, 9)",23
8987,conv2d_18,"(2, 1, 27, 14)",22
8988,conv2d_18,"(1, 1, 5, 0)",13
8989,conv2d_18,"(0, 0, 35, 3)",0
8990,conv2d_18,"(1, 1, 62, 59)",30
8991,conv2d_18,"(0, 2, 19, 15)",19
8992,conv2d_18,"(0, 2, 14, 5)",11
8993,conv2d_18,"(2, 2, 3, 61)",4
8994,conv2d_18,"(2, 2, 52, 42)",22
8995,conv2d_18,"(0, 0, 42, 51)",17
8996,conv2d_18,"(1, 0, 5, 10)",1
8997,conv2d_18,"(2, 1, 46, 56)",29
8998,conv2d_18,"(0, 0, 18, 24)",16
8999,conv2d_18,"(1, 2, 22, 19)",18
9000,conv2d_18,"(1, 2, 3, 6)",17
9001,conv2d_18,"(1, 1, 25, 23)",15
9002,conv2d_18,"(1, 0, 25, 62)",4
9003,conv2d_18,"(0, 0, 21, 13)",31
9004,conv2d_18,"(1, 0, 18, 20)",17
9005,conv2d_18,"(1, 0, 39, 37)",9
9006,conv2d_18,"(2, 1, 37, 3)",31
9007,conv2d_18,"(0, 0, 23, 8)",9
9008,conv2d_18,"(1, 1, 62, 62)",2
9009,conv2d_18,"(0, 1, 55, 62)",11
9010,conv2d_18,"(1, 1, 25, 12)",12
9011,conv2d_18,"(0, 1, 10, 19)",2
9012,conv2d_18,"(0, 0, 34, 39)",31
9013,conv2d_18,"(1, 1, 41, 41)",21
9014,conv2d_18,"(0, 0, 26, 23)",31
9015,conv2d_18,"(0, 1, 17, 60)",28
9016,conv2d_18,"(1, 2, 25, 16)",12
9017,conv2d_18,"(2, 0, 24, 11)",1
9018,conv2d_18,"(0, 1, 36, 30)",10
9019,conv2d_18,"(2, 1, 30, 63)",28
9020,conv2d_18,"(2, 2, 62, 56)",18
9021,conv2d_18,"(1, 1, 4, 11)",9
9022,conv2d_18,"(1, 1, 63, 12)",2
9023,conv2d_18,"(1, 1, 12, 29)",14
9024,conv2d_18,"(2, 2, 42, 39)",22
9025,conv2d_18,"(2, 2, 57, 24)",4
9026,conv2d_18,"(1, 0, 29, 36)",20
9027,conv2d_18,"(2, 0, 35, 61)",12
9028,conv2d_18,"(1, 2, 53, 36)",5
9029,conv2d_18,"(2, 2, 8, 60)",27
9030,conv2d_18,"(2, 2, 58, 42)",11
9031,conv2d_18,"(0, 2, 15, 24)",5
9032,conv2d_18,"(0, 1, 18, 57)",26
9033,conv2d_18,"(0, 1, 43, 58)",23
9034,conv2d_18,"(2, 2, 10, 42)",4
9035,conv2d_18,"(1, 0, 24, 11)",28
9036,conv2d_18,"(1, 1, 20, 51)",29
9037,conv2d_18,"(1, 0, 31, 53)",2
9038,conv2d_18,"(1, 0, 7, 37)",20
9039,conv2d_18,"(1, 1, 26, 2)",6
9040,conv2d_18,"(0, 2, 29, 25)",2
9041,conv2d_18,"(0, 2, 41, 49)",31
9042,conv2d_18,"(2, 1, 55, 53)",29
9043,conv2d_18,"(0, 2, 59, 0)",24
9044,conv2d_18,"(1, 0, 61, 15)",5
9045,conv2d_18,"(1, 0, 42, 43)",9
9046,conv2d_18,"(2, 2, 33, 53)",29
9047,conv2d_18,"(0, 1, 25, 37)",3
9048,conv2d_18,"(2, 1, 51, 28)",31
9049,conv2d_18,"(2, 1, 45, 26)",29
9050,conv2d_18,"(1, 0, 43, 15)",24
9051,conv2d_18,"(2, 0, 7, 0)",1
9052,conv2d_18,"(2, 0, 58, 46)",21
9053,conv2d_18,"(2, 0, 52, 34)",3
9054,conv2d_18,"(1, 2, 16, 13)",16
9055,conv2d_18,"(0, 1, 1, 33)",31
9056,conv2d_18,"(1, 2, 55, 13)",10
9057,conv2d_18,"(1, 0, 61, 4)",12
9058,conv2d_18,"(2, 0, 52, 62)",31
9059,conv2d_18,"(0, 1, 15, 31)",6
9060,conv2d_18,"(1, 0, 27, 24)",10
9061,conv2d_18,"(0, 2, 20, 42)",5
9062,conv2d_18,"(1, 1, 5, 52)",9
9063,conv2d_18,"(1, 1, 43, 5)",12
9064,conv2d_18,"(0, 1, 62, 50)",11
9065,conv2d_18,"(1, 2, 10, 53)",18
9066,conv2d_18,"(0, 1, 36, 22)",2
9067,conv2d_18,"(1, 1, 27, 45)",4
9068,conv2d_18,"(1, 0, 50, 19)",25
9069,conv2d_18,"(1, 2, 13, 9)",5
9070,conv2d_18,"(1, 2, 22, 41)",9
9071,conv2d_18,"(0, 2, 38, 35)",18
9072,conv2d_18,"(2, 2, 46, 8)",30
9073,conv2d_18,"(1, 1, 16, 30)",28
9074,conv2d_18,"(0, 1, 32, 17)",21
9075,conv2d_18,"(0, 2, 6, 15)",30
9076,conv2d_18,"(2, 1, 17, 2)",20
9077,conv2d_18,"(1, 1, 23, 17)",26
9078,conv2d_18,"(2, 1, 50, 27)",10
9079,conv2d_18,"(0, 2, 38, 13)",25
9080,conv2d_18,"(1, 0, 26, 44)",8
9081,conv2d_18,"(1, 0, 51, 11)",31
9082,conv2d_18,"(1, 0, 53, 43)",29
9083,conv2d_18,"(0, 0, 6, 17)",10
9084,conv2d_18,"(0, 0, 37, 42)",21
9085,conv2d_18,"(1, 1, 33, 26)",2
9086,conv2d_18,"(2, 1, 53, 45)",14
9087,conv2d_18,"(2, 0, 46, 30)",15
9088,conv2d_18,"(2, 2, 18, 51)",11
9089,conv2d_18,"(0, 2, 15, 47)",12
9090,conv2d_18,"(0, 1, 37, 25)",21
9091,conv2d_18,"(2, 1, 39, 60)",10
9092,conv2d_18,"(0, 0, 34, 13)",10
9093,conv2d_18,"(2, 0, 59, 54)",14
9094,conv2d_18,"(0, 2, 46, 35)",28
9095,conv2d_18,"(2, 2, 60, 51)",4
9096,conv2d_18,"(2, 0, 48, 18)",29
9097,conv2d_18,"(0, 2, 32, 27)",13
9098,conv2d_18,"(1, 0, 6, 16)",15
9099,conv2d_18,"(1, 2, 19, 20)",11
9100,conv2d_18,"(2, 2, 10, 5)",30
9101,conv2d_18,"(0, 0, 27, 34)",30
9102,conv2d_18,"(2, 1, 62, 5)",16
9103,conv2d_18,"(1, 2, 27, 26)",11
9104,conv2d_18,"(2, 1, 44, 21)",6
9105,conv2d_18,"(0, 1, 14, 23)",17
9106,conv2d_18,"(1, 0, 43, 42)",26
9107,conv2d_18,"(1, 0, 18, 37)",31
9108,conv2d_18,"(2, 2, 25, 38)",5
9109,conv2d_18,"(2, 0, 53, 24)",16
9110,conv2d_18,"(2, 0, 47, 9)",15
9111,conv2d_18,"(1, 2, 12, 32)",27
9112,conv2d_18,"(2, 0, 49, 2)",5
9113,conv2d_18,"(0, 0, 29, 12)",11
9114,conv2d_18,"(1, 2, 47, 42)",6
9115,conv2d_18,"(1, 1, 13, 51)",7
9116,conv2d_18,"(2, 1, 49, 14)",24
9117,conv2d_18,"(1, 2, 6, 49)",21
9118,conv2d_18,"(1, 0, 22, 18)",7
9119,conv2d_18,"(1, 2, 21, 3)",7
9120,conv2d_18,"(0, 0, 25, 61)",31
9121,conv2d_18,"(1, 0, 11, 51)",22
9122,conv2d_18,"(0, 2, 62, 33)",28
9123,conv2d_18,"(1, 1, 47, 10)",0
9124,conv2d_18,"(1, 2, 36, 29)",15
9125,conv2d_18,"(0, 2, 38, 54)",13
9126,conv2d_18,"(0, 1, 35, 17)",17
9127,conv2d_18,"(2, 0, 45, 34)",11
9128,conv2d_18,"(2, 2, 59, 61)",4
9129,conv2d_18,"(1, 1, 56, 18)",31
9130,conv2d_18,"(1, 2, 54, 4)",2
9131,conv2d_18,"(2, 1, 28, 10)",11
9132,conv2d_18,"(0, 1, 59, 49)",2
9133,conv2d_18,"(1, 0, 8, 60)",11
9134,conv2d_18,"(1, 2, 32, 8)",11
9135,conv2d_18,"(0, 1, 56, 37)",16
9136,conv2d_18,"(2, 0, 34, 46)",18
9137,conv2d_18,"(0, 0, 2, 4)",22
9138,conv2d_18,"(0, 2, 35, 20)",26
9139,conv2d_18,"(1, 0, 38, 13)",8
9140,conv2d_18,"(0, 0, 0, 2)",0
9141,conv2d_18,"(0, 1, 41, 61)",14
9142,conv2d_18,"(1, 0, 2, 28)",28
9143,conv2d_18,"(2, 0, 24, 24)",3
9144,conv2d_18,"(1, 0, 51, 3)",9
9145,conv2d_18,"(0, 0, 12, 52)",1
9146,conv2d_18,"(0, 2, 38, 19)",24
9147,conv2d_18,"(1, 1, 53, 52)",28
9148,conv2d_18,"(0, 1, 0, 48)",31
9149,conv2d_18,"(1, 0, 46, 52)",4
9150,conv2d_18,"(1, 1, 23, 25)",5
9151,conv2d_18,"(1, 1, 18, 29)",25
9152,conv2d_18,"(0, 1, 19, 22)",17
9153,conv2d_18,"(0, 2, 58, 20)",14
9154,conv2d_18,"(1, 1, 55, 52)",8
9155,conv2d_18,"(1, 1, 62, 27)",2
9156,conv2d_18,"(0, 0, 6, 28)",5
9157,conv2d_18,"(0, 1, 54, 0)",31
9158,conv2d_18,"(1, 1, 40, 20)",22
9159,conv2d_18,"(2, 2, 14, 59)",10
9160,conv2d_18,"(1, 0, 23, 61)",7
9161,conv2d_18,"(1, 0, 47, 3)",30
9162,conv2d_18,"(1, 2, 14, 2)",10
9163,conv2d_18,"(1, 2, 7, 29)",7
9164,conv2d_18,"(1, 2, 38, 33)",29
9165,conv2d_18,"(2, 2, 50, 24)",26
9166,conv2d_18,"(1, 2, 61, 15)",1
9167,conv2d_18,"(2, 1, 34, 0)",1
9168,conv2d_18,"(2, 0, 30, 18)",19
9169,conv2d_18,"(2, 2, 20, 36)",13
9170,conv2d_18,"(0, 1, 41, 62)",14
9171,conv2d_18,"(1, 1, 53, 43)",17
9172,conv2d_18,"(2, 0, 15, 20)",20
9173,conv2d_18,"(1, 1, 14, 42)",29
9174,conv2d_18,"(2, 0, 14, 6)",9
9175,conv2d_18,"(2, 0, 17, 53)",7
9176,conv2d_18,"(1, 1, 32, 43)",7
9177,conv2d_18,"(1, 0, 60, 26)",18
9178,conv2d_18,"(0, 0, 30, 34)",26
9179,conv2d_18,"(1, 1, 48, 54)",23
9180,conv2d_18,"(0, 2, 38, 22)",18
9181,conv2d_18,"(0, 0, 45, 39)",13
9182,conv2d_18,"(1, 0, 3, 29)",7
9183,conv2d_18,"(2, 2, 31, 13)",8
9184,conv2d_18,"(2, 1, 35, 41)",20
9185,conv2d_18,"(0, 0, 33, 54)",4
9186,conv2d_18,"(0, 1, 42, 1)",13
9187,conv2d_18,"(0, 2, 33, 31)",22
9188,conv2d_18,"(2, 1, 22, 40)",3
9189,conv2d_18,"(1, 1, 11, 8)",24
9190,conv2d_18,"(0, 0, 38, 0)",12
9191,conv2d_18,"(2, 0, 61, 59)",2
9192,conv2d_18,"(2, 2, 54, 37)",7
9193,conv2d_18,"(0, 2, 28, 43)",13
9194,conv2d_18,"(2, 0, 60, 16)",3
9195,conv2d_18,"(1, 0, 62, 5)",21
9196,conv2d_18,"(1, 2, 63, 44)",31
9197,conv2d_18,"(1, 2, 2, 25)",13
9198,conv2d_18,"(1, 0, 47, 55)",30
9199,conv2d_18,"(1, 1, 26, 59)",14
9200,conv2d_18,"(1, 0, 15, 53)",16
9201,conv2d_18,"(1, 0, 30, 26)",8
9202,conv2d_18,"(0, 0, 45, 58)",17
9203,conv2d_18,"(2, 1, 6, 61)",12
9204,conv2d_18,"(0, 0, 61, 10)",4
9205,conv2d_18,"(0, 2, 46, 19)",25
9206,conv2d_18,"(0, 1, 44, 55)",20
9207,conv2d_18,"(0, 1, 2, 27)",6
9208,conv2d_18,"(0, 0, 62, 44)",4
9209,conv2d_18,"(0, 1, 54, 57)",21
9210,conv2d_18,"(2, 1, 15, 8)",14
9211,conv2d_18,"(2, 1, 2, 10)",30
9212,conv2d_18,"(0, 2, 33, 32)",13
9213,conv2d_18,"(1, 0, 44, 32)",22
9214,conv2d_18,"(0, 0, 55, 38)",22
9215,conv2d_18,"(2, 2, 58, 53)",29
9216,conv2d_18,"(2, 2, 16, 37)",21
9217,conv2d_18,"(2, 0, 16, 12)",11
9218,conv2d_18,"(2, 2, 32, 46)",17
9219,conv2d_18,"(1, 0, 43, 19)",7
9220,conv2d_18,"(2, 2, 42, 43)",18
9221,conv2d_18,"(0, 2, 33, 58)",2
9222,conv2d_18,"(1, 0, 55, 26)",6
9223,conv2d_18,"(2, 2, 60, 28)",31
9224,conv2d_18,"(1, 1, 60, 16)",25
9225,conv2d_18,"(2, 1, 3, 51)",30
9226,conv2d_18,"(0, 1, 60, 25)",26
9227,conv2d_18,"(2, 1, 7, 30)",10
9228,conv2d_18,"(0, 2, 57, 6)",29
9229,conv2d_18,"(1, 0, 57, 30)",13
9230,conv2d_18,"(2, 0, 21, 54)",21
9231,conv2d_18,"(1, 1, 41, 20)",18
9232,conv2d_18,"(0, 1, 38, 6)",14
9233,conv2d_18,"(0, 1, 45, 39)",17
9234,conv2d_18,"(1, 2, 56, 32)",25
9235,conv2d_18,"(1, 1, 22, 4)",30
9236,conv2d_18,"(0, 1, 23, 11)",26
9237,conv2d_18,"(2, 1, 20, 30)",8
9238,conv2d_18,"(0, 1, 4, 39)",19
9239,conv2d_18,"(0, 0, 11, 43)",31
9240,conv2d_18,"(0, 1, 36, 11)",10
9241,conv2d_18,"(1, 0, 59, 46)",16
9242,conv2d_18,"(0, 2, 51, 1)",13
9243,conv2d_18,"(2, 2, 26, 63)",2
9244,conv2d_18,"(2, 1, 5, 20)",20
9245,conv2d_18,"(2, 2, 19, 32)",28
9246,conv2d_18,"(1, 1, 59, 8)",29
9247,conv2d_18,"(1, 0, 49, 7)",22
9248,conv2d_18,"(2, 1, 50, 37)",7
9249,conv2d_18,"(0, 2, 63, 28)",2
9250,conv2d_18,"(1, 0, 7, 34)",3
9251,conv2d_18,"(2, 1, 62, 49)",28
9252,conv2d_18,"(1, 2, 48, 12)",2
9253,conv2d_18,"(1, 2, 47, 48)",15
9254,conv2d_18,"(0, 1, 60, 38)",27
9255,conv2d_18,"(0, 2, 23, 7)",28
9256,conv2d_18,"(1, 2, 5, 45)",12
9257,conv2d_18,"(0, 1, 50, 58)",29
9258,conv2d_18,"(0, 0, 29, 24)",30
9259,conv2d_18,"(1, 2, 54, 34)",27
9260,conv2d_18,"(2, 0, 48, 19)",20
9261,conv2d_18,"(1, 1, 57, 15)",7
9262,conv2d_18,"(0, 1, 61, 40)",16
9263,conv2d_18,"(1, 0, 2, 59)",28
9264,conv2d_18,"(1, 0, 20, 14)",23
9265,conv2d_18,"(0, 1, 31, 47)",7
9266,conv2d_18,"(1, 2, 1, 7)",11
9267,conv2d_18,"(2, 1, 49, 48)",21
9268,conv2d_18,"(2, 1, 22, 14)",0
9269,conv2d_18,"(1, 2, 54, 62)",21
9270,conv2d_18,"(1, 0, 48, 61)",4
9271,conv2d_18,"(2, 2, 62, 50)",24
9272,conv2d_18,"(2, 1, 22, 42)",6
9273,conv2d_18,"(1, 1, 43, 55)",10
9274,conv2d_18,"(1, 2, 8, 36)",2
9275,conv2d_18,"(1, 1, 23, 28)",10
9276,conv2d_18,"(0, 0, 52, 23)",21
9277,conv2d_18,"(0, 2, 39, 47)",4
9278,conv2d_18,"(0, 2, 40, 59)",26
9279,conv2d_18,"(2, 2, 59, 47)",15
9280,conv2d_18,"(2, 1, 10, 54)",23
9281,conv2d_18,"(2, 0, 32, 33)",8
9282,conv2d_18,"(0, 1, 34, 6)",12
9283,conv2d_18,"(1, 2, 24, 57)",13
9284,conv2d_18,"(2, 1, 63, 63)",30
9285,conv2d_18,"(2, 2, 63, 63)",14
9286,conv2d_18,"(0, 0, 61, 49)",5
9287,conv2d_18,"(1, 0, 11, 36)",29
9288,conv2d_18,"(2, 2, 35, 19)",14
9289,conv2d_18,"(1, 1, 17, 25)",9
9290,conv2d_18,"(0, 1, 2, 47)",7
9291,conv2d_18,"(2, 0, 54, 53)",19
9292,conv2d_18,"(2, 1, 42, 36)",21
9293,conv2d_18,"(1, 0, 6, 38)",29
9294,conv2d_18,"(1, 1, 58, 45)",3
9295,conv2d_18,"(2, 0, 58, 61)",2
9296,conv2d_18,"(1, 1, 35, 0)",0
9297,conv2d_18,"(2, 1, 36, 39)",8
9298,conv2d_18,"(2, 0, 53, 27)",16
9299,conv2d_18,"(2, 0, 62, 50)",3
9300,conv2d_18,"(2, 1, 31, 30)",25
9301,conv2d_18,"(1, 0, 53, 24)",3
9302,conv2d_18,"(2, 1, 47, 20)",19
9303,conv2d_18,"(1, 2, 2, 11)",27
9304,conv2d_18,"(1, 1, 4, 39)",15
9305,conv2d_18,"(2, 2, 47, 38)",10
9306,conv2d_18,"(2, 1, 43, 2)",3
9307,conv2d_18,"(2, 0, 60, 9)",24
9308,conv2d_18,"(0, 0, 53, 58)",8
9309,conv2d_18,"(2, 0, 56, 55)",29
9310,conv2d_18,"(1, 1, 11, 13)",14
9311,conv2d_18,"(1, 1, 55, 14)",30
9312,conv2d_18,"(1, 0, 2, 52)",26
9313,conv2d_18,"(0, 0, 17, 31)",1
9314,conv2d_18,"(2, 0, 17, 20)",13
9315,conv2d_18,"(2, 2, 14, 19)",26
9316,conv2d_18,"(1, 2, 23, 16)",29
9317,conv2d_18,"(2, 1, 49, 55)",18
9318,conv2d_18,"(0, 0, 26, 5)",17
9319,conv2d_18,"(2, 1, 11, 47)",2
9320,conv2d_18,"(1, 1, 60, 34)",21
9321,conv2d_18,"(2, 1, 48, 60)",6
9322,conv2d_18,"(2, 1, 48, 21)",29
9323,conv2d_18,"(1, 0, 31, 23)",26
9324,conv2d_18,"(2, 0, 21, 52)",28
9325,conv2d_18,"(2, 2, 9, 10)",30
9326,conv2d_18,"(1, 0, 42, 39)",5
9327,conv2d_18,"(2, 2, 33, 23)",23
9328,conv2d_18,"(2, 0, 31, 39)",20
9329,conv2d_18,"(1, 1, 44, 39)",17
9330,conv2d_18,"(2, 2, 43, 14)",21
9331,conv2d_18,"(0, 1, 46, 49)",7
9332,conv2d_18,"(0, 2, 30, 54)",8
9333,conv2d_18,"(0, 2, 13, 8)",17
9334,conv2d_18,"(0, 0, 19, 40)",26
9335,conv2d_18,"(1, 2, 9, 8)",27
9336,conv2d_18,"(1, 2, 16, 23)",16
9337,conv2d_18,"(1, 1, 43, 2)",25
9338,conv2d_18,"(0, 2, 36, 51)",1
9339,conv2d_18,"(1, 0, 48, 59)",15
9340,conv2d_18,"(2, 2, 17, 14)",16
9341,conv2d_18,"(1, 1, 61, 31)",7
9342,conv2d_18,"(0, 0, 21, 2)",1
9343,conv2d_18,"(1, 1, 45, 34)",26
9344,conv2d_18,"(1, 1, 48, 30)",27
9345,conv2d_18,"(2, 2, 30, 4)",5
9346,conv2d_18,"(2, 1, 16, 3)",31
9347,conv2d_18,"(0, 2, 52, 35)",0
9348,conv2d_18,"(2, 1, 45, 51)",22
9349,conv2d_18,"(1, 0, 33, 17)",19
9350,conv2d_18,"(0, 1, 40, 49)",8
9351,conv2d_18,"(1, 2, 5, 55)",12
9352,conv2d_18,"(2, 2, 31, 18)",19
9353,conv2d_18,"(1, 2, 48, 8)",12
9354,conv2d_18,"(0, 1, 17, 2)",9
9355,conv2d_18,"(0, 0, 36, 29)",28
9356,conv2d_18,"(0, 2, 16, 6)",26
9357,conv2d_18,"(1, 0, 31, 38)",22
9358,conv2d_18,"(0, 0, 60, 15)",7
9359,conv2d_18,"(2, 0, 58, 53)",14
9360,conv2d_18,"(1, 2, 17, 60)",4
9361,conv2d_18,"(1, 1, 41, 56)",11
9362,conv2d_18,"(0, 0, 45, 7)",28
9363,conv2d_18,"(2, 0, 24, 22)",8
9364,conv2d_18,"(2, 0, 31, 20)",6
9365,conv2d_18,"(0, 0, 42, 34)",22
9366,conv2d_18,"(0, 2, 62, 47)",5
9367,conv2d_18,"(0, 1, 61, 7)",11
9368,conv2d_18,"(0, 2, 25, 43)",22
9369,conv2d_18,"(0, 1, 23, 10)",4
9370,conv2d_18,"(2, 0, 27, 10)",19
9371,conv2d_18,"(1, 2, 47, 29)",17
9372,conv2d_18,"(2, 2, 31, 52)",14
9373,conv2d_18,"(0, 2, 62, 56)",22
9374,conv2d_18,"(0, 1, 32, 42)",17
9375,conv2d_18,"(2, 1, 4, 25)",14
9376,conv2d_18,"(1, 2, 25, 24)",15
9377,conv2d_18,"(1, 0, 28, 62)",5
9378,conv2d_18,"(2, 2, 20, 29)",15
9379,conv2d_18,"(0, 2, 6, 14)",1
9380,conv2d_18,"(1, 0, 14, 7)",11
9381,conv2d_18,"(1, 0, 40, 12)",8
9382,conv2d_18,"(1, 2, 4, 28)",13
9383,conv2d_18,"(1, 2, 47, 55)",3
9384,conv2d_18,"(0, 2, 32, 10)",3
9385,conv2d_18,"(1, 2, 30, 13)",26
9386,conv2d_18,"(2, 0, 29, 8)",3
9387,conv2d_18,"(2, 2, 27, 34)",25
9388,conv2d_18,"(1, 0, 41, 6)",10
9389,conv2d_18,"(2, 1, 34, 29)",24
9390,conv2d_18,"(0, 2, 22, 39)",22
9391,conv2d_18,"(0, 1, 44, 4)",16
9392,conv2d_18,"(0, 2, 34, 39)",15
9393,conv2d_18,"(1, 1, 33, 63)",6
9394,conv2d_18,"(0, 0, 3, 15)",26
9395,conv2d_18,"(0, 2, 58, 28)",24
9396,conv2d_18,"(2, 0, 59, 57)",21
9397,conv2d_18,"(2, 0, 28, 57)",10
9398,conv2d_18,"(2, 0, 34, 36)",5
9399,conv2d_18,"(2, 1, 33, 24)",8
9400,conv2d_18,"(2, 1, 40, 3)",27
9401,conv2d_18,"(1, 0, 5, 27)",28
9402,conv2d_18,"(1, 2, 26, 32)",1
9403,conv2d_18,"(1, 0, 26, 42)",4
9404,conv2d_18,"(2, 2, 36, 15)",27
9405,conv2d_18,"(2, 1, 23, 15)",13
9406,conv2d_18,"(0, 1, 25, 16)",2
9407,conv2d_18,"(0, 1, 11, 60)",2
9408,conv2d_18,"(1, 1, 30, 10)",24
9409,conv2d_18,"(2, 0, 33, 57)",5
9410,conv2d_18,"(1, 1, 37, 44)",16
9411,conv2d_18,"(2, 0, 4, 50)",11
9412,conv2d_18,"(0, 0, 33, 16)",5
9413,conv2d_18,"(0, 2, 15, 38)",20
9414,conv2d_18,"(0, 2, 57, 43)",5
9415,conv2d_18,"(1, 2, 19, 46)",2
9416,conv2d_18,"(2, 1, 55, 11)",1
9417,conv2d_18,"(2, 0, 20, 30)",5
9418,conv2d_18,"(0, 0, 33, 34)",14
9419,conv2d_18,"(1, 1, 45, 14)",19
9420,conv2d_18,"(2, 2, 39, 44)",2
9421,conv2d_18,"(1, 0, 33, 27)",11
9422,conv2d_18,"(1, 0, 59, 34)",16
9423,conv2d_18,"(0, 1, 1, 46)",7
9424,conv2d_18,"(0, 0, 4, 63)",7
9425,conv2d_18,"(0, 0, 33, 15)",21
9426,conv2d_18,"(0, 0, 35, 18)",15
9427,conv2d_18,"(2, 0, 30, 48)",4
9428,conv2d_18,"(1, 1, 34, 21)",9
9429,conv2d_18,"(0, 2, 34, 21)",0
9430,conv2d_18,"(2, 1, 31, 51)",1
9431,conv2d_18,"(1, 0, 29, 39)",25
9432,conv2d_18,"(2, 0, 44, 40)",5
9433,conv2d_18,"(2, 0, 58, 15)",10
9434,conv2d_18,"(2, 1, 16, 1)",17
9435,conv2d_18,"(0, 1, 7, 14)",30
9436,conv2d_18,"(0, 0, 24, 3)",2
9437,conv2d_18,"(0, 1, 24, 63)",31
9438,conv2d_18,"(1, 0, 12, 55)",31
9439,conv2d_18,"(2, 0, 62, 48)",18
9440,conv2d_18,"(0, 1, 31, 51)",22
9441,conv2d_18,"(1, 0, 39, 39)",13
9442,conv2d_18,"(2, 2, 62, 4)",27
9443,conv2d_18,"(1, 2, 33, 45)",30
9444,conv2d_18,"(2, 0, 9, 8)",13
9445,conv2d_18,"(2, 2, 26, 29)",19
9446,conv2d_18,"(2, 0, 45, 38)",28
9447,conv2d_18,"(1, 2, 63, 23)",9
9448,conv2d_18,"(0, 2, 28, 57)",10
9449,conv2d_18,"(1, 0, 8, 45)",8
9450,conv2d_18,"(2, 1, 1, 51)",20
9451,conv2d_18,"(1, 0, 17, 5)",0
9452,conv2d_18,"(0, 2, 23, 34)",6
9453,conv2d_18,"(0, 0, 2, 53)",18
9454,conv2d_18,"(1, 1, 23, 5)",27
9455,conv2d_18,"(0, 1, 9, 9)",12
9456,conv2d_18,"(2, 0, 20, 26)",24
9457,conv2d_18,"(2, 1, 9, 14)",14
9458,conv2d_18,"(0, 1, 52, 54)",3
9459,conv2d_18,"(0, 2, 39, 18)",18
9460,conv2d_18,"(1, 0, 13, 30)",3
9461,conv2d_18,"(1, 2, 47, 24)",1
9462,conv2d_18,"(2, 0, 59, 50)",12
9463,conv2d_18,"(1, 1, 27, 54)",30
9464,conv2d_18,"(2, 1, 31, 60)",3
9465,conv2d_18,"(1, 0, 29, 41)",20
9466,conv2d_18,"(2, 2, 31, 14)",15
9467,conv2d_18,"(2, 2, 19, 15)",15
9468,conv2d_18,"(2, 0, 47, 26)",21
9469,conv2d_18,"(1, 2, 37, 19)",23
9470,conv2d_18,"(2, 0, 32, 46)",23
9471,conv2d_18,"(1, 0, 42, 4)",22
9472,conv2d_18,"(2, 2, 46, 52)",15
9473,conv2d_18,"(0, 0, 16, 5)",12
9474,conv2d_18,"(2, 0, 58, 31)",22
9475,conv2d_18,"(0, 2, 18, 24)",19
9476,conv2d_18,"(2, 0, 16, 56)",24
9477,conv2d_18,"(0, 0, 21, 49)",30
