Injection,Layer,TensorIndex,Bit
8664,conv2d_18,"(1, 1, 48, 37)",24
8665,conv2d_18,"(2, 2, 45, 5)",20
8666,conv2d_18,"(0, 0, 41, 37)",14
8667,conv2d_18,"(1, 0, 47, 15)",23
8668,conv2d_18,"(2, 2, 42, 42)",5
8669,conv2d_18,"(0, 0, 55, 33)",10
8670,conv2d_18,"(0, 2, 31, 47)",14
8671,conv2d_18,"(0, 0, 50, 3)",10
8672,conv2d_18,"(2, 2, 58, 30)",23
8673,conv2d_18,"(1, 0, 50, 0)",21
8674,conv2d_18,"(0, 2, 55, 51)",21
8675,conv2d_18,"(0, 0, 40, 63)",8
8676,conv2d_18,"(1, 0, 33, 7)",10
8677,conv2d_18,"(1, 1, 42, 44)",13
8678,conv2d_18,"(2, 1, 28, 36)",13
8679,conv2d_18,"(1, 2, 31, 63)",17
8680,conv2d_18,"(1, 0, 20, 12)",17
8681,conv2d_18,"(1, 2, 8, 60)",23
8682,conv2d_18,"(1, 1, 37, 63)",1
8683,conv2d_18,"(2, 1, 63, 11)",29
8684,conv2d_18,"(2, 0, 44, 56)",8
8685,conv2d_18,"(2, 0, 61, 0)",20
8686,conv2d_18,"(2, 1, 39, 46)",23
8687,conv2d_18,"(0, 2, 6, 24)",6
8688,conv2d_18,"(2, 1, 42, 34)",14
8689,conv2d_18,"(0, 2, 11, 17)",9
8690,conv2d_18,"(2, 1, 34, 48)",22
8691,conv2d_18,"(2, 1, 13, 37)",16
8692,conv2d_18,"(1, 2, 32, 40)",8
8693,conv2d_18,"(2, 1, 10, 34)",5
8694,conv2d_18,"(0, 1, 0, 8)",2
8695,conv2d_18,"(0, 1, 51, 49)",28
8696,conv2d_18,"(1, 1, 10, 12)",11
8697,conv2d_18,"(0, 2, 59, 37)",23
8698,conv2d_18,"(0, 2, 24, 52)",30
8699,conv2d_18,"(0, 2, 4, 59)",2
8700,conv2d_18,"(1, 0, 10, 4)",31
8701,conv2d_18,"(0, 0, 4, 47)",12
8702,conv2d_18,"(2, 2, 27, 29)",14
8703,conv2d_18,"(1, 1, 15, 57)",20
8704,conv2d_18,"(0, 1, 27, 25)",2
8705,conv2d_18,"(2, 0, 38, 43)",22
8706,conv2d_18,"(0, 1, 50, 51)",11
8707,conv2d_18,"(0, 2, 51, 61)",25
8708,conv2d_18,"(0, 2, 16, 56)",24
8709,conv2d_18,"(1, 0, 29, 24)",21
8710,conv2d_18,"(0, 1, 19, 57)",11
8711,conv2d_18,"(2, 2, 34, 38)",14
8712,conv2d_18,"(0, 1, 20, 4)",28
8713,conv2d_18,"(1, 0, 46, 41)",29
8714,conv2d_18,"(1, 2, 29, 0)",18
8715,conv2d_18,"(0, 2, 14, 5)",14
8716,conv2d_18,"(1, 2, 50, 39)",30
8717,conv2d_18,"(2, 1, 23, 31)",16
8718,conv2d_18,"(1, 0, 38, 46)",25
8719,conv2d_18,"(0, 2, 12, 40)",19
8720,conv2d_18,"(2, 0, 41, 59)",20
8721,conv2d_18,"(1, 1, 55, 52)",10
8722,conv2d_18,"(1, 0, 8, 18)",6
8723,conv2d_18,"(0, 1, 34, 30)",25
8724,conv2d_18,"(0, 1, 6, 35)",3
8725,conv2d_18,"(2, 0, 23, 24)",11
8726,conv2d_18,"(1, 1, 27, 31)",24
8727,conv2d_18,"(1, 0, 38, 26)",17
8728,conv2d_18,"(1, 2, 14, 1)",28
8729,conv2d_18,"(0, 1, 47, 30)",28
8730,conv2d_18,"(2, 1, 16, 3)",9
8731,conv2d_18,"(0, 0, 54, 5)",3
8732,conv2d_18,"(1, 1, 21, 60)",7
8733,conv2d_18,"(1, 0, 37, 26)",25
8734,conv2d_18,"(0, 1, 36, 21)",17
8735,conv2d_18,"(2, 1, 4, 28)",23
8736,conv2d_18,"(0, 1, 20, 17)",12
8737,conv2d_18,"(1, 2, 39, 25)",31
8738,conv2d_18,"(2, 2, 0, 27)",23
8739,conv2d_18,"(1, 0, 59, 33)",31
8740,conv2d_18,"(1, 2, 11, 20)",28
8741,conv2d_18,"(1, 2, 39, 21)",9
8742,conv2d_18,"(1, 0, 45, 60)",15
8743,conv2d_18,"(0, 0, 1, 37)",22
8744,conv2d_18,"(0, 1, 39, 8)",14
8745,conv2d_18,"(0, 1, 44, 45)",11
8746,conv2d_18,"(0, 0, 0, 36)",3
8747,conv2d_18,"(0, 2, 22, 19)",12
8748,conv2d_18,"(0, 2, 22, 15)",24
8749,conv2d_18,"(1, 2, 0, 43)",18
8750,conv2d_18,"(0, 1, 39, 27)",15
8751,conv2d_18,"(0, 1, 60, 24)",23
8752,conv2d_18,"(2, 0, 53, 39)",19
8753,conv2d_18,"(0, 1, 31, 1)",13
8754,conv2d_18,"(1, 2, 3, 54)",16
8755,conv2d_18,"(1, 2, 53, 24)",15
8756,conv2d_18,"(1, 1, 14, 33)",7
8757,conv2d_18,"(0, 2, 59, 12)",27
8758,conv2d_18,"(0, 1, 7, 28)",24
8759,conv2d_18,"(2, 2, 32, 14)",5
8760,conv2d_18,"(0, 0, 36, 43)",9
8761,conv2d_18,"(0, 1, 6, 48)",21
8762,conv2d_18,"(0, 1, 28, 62)",20
8763,conv2d_18,"(2, 2, 60, 20)",28
8764,conv2d_18,"(0, 0, 34, 47)",3
8765,conv2d_18,"(0, 0, 3, 19)",31
8766,conv2d_18,"(2, 1, 63, 35)",25
8767,conv2d_18,"(1, 1, 24, 52)",28
8768,conv2d_18,"(1, 2, 0, 60)",6
8769,conv2d_18,"(1, 2, 8, 45)",17
8770,conv2d_18,"(2, 2, 21, 1)",25
8771,conv2d_18,"(1, 0, 63, 2)",5
8772,conv2d_18,"(2, 2, 31, 5)",2
8773,conv2d_18,"(1, 1, 49, 51)",20
8774,conv2d_18,"(0, 1, 14, 31)",2
8775,conv2d_18,"(2, 0, 6, 56)",3
8776,conv2d_18,"(2, 1, 55, 46)",4
8777,conv2d_18,"(1, 1, 48, 43)",3
8778,conv2d_18,"(1, 0, 43, 12)",8
8779,conv2d_18,"(0, 1, 20, 60)",30
8780,conv2d_18,"(0, 0, 33, 7)",8
8781,conv2d_18,"(0, 0, 26, 1)",18
8782,conv2d_18,"(1, 2, 53, 43)",16
8783,conv2d_18,"(0, 2, 21, 45)",16
8784,conv2d_18,"(2, 1, 6, 43)",10
8785,conv2d_18,"(0, 2, 4, 0)",2
8786,conv2d_18,"(2, 1, 19, 45)",26
8787,conv2d_18,"(0, 2, 5, 7)",24
8788,conv2d_18,"(0, 2, 19, 14)",0
8789,conv2d_18,"(1, 0, 13, 43)",14
8790,conv2d_18,"(2, 0, 10, 35)",11
8791,conv2d_18,"(0, 2, 37, 9)",14
8792,conv2d_18,"(2, 2, 31, 0)",8
8793,conv2d_18,"(1, 0, 34, 54)",12
8794,conv2d_18,"(0, 2, 23, 38)",23
8795,conv2d_18,"(1, 0, 20, 61)",29
8796,conv2d_18,"(2, 0, 31, 48)",14
8797,conv2d_18,"(0, 1, 23, 28)",6
8798,conv2d_18,"(0, 0, 1, 9)",1
8799,conv2d_18,"(0, 1, 59, 28)",15
8800,conv2d_18,"(1, 2, 33, 13)",5
8801,conv2d_18,"(0, 0, 51, 27)",31
8802,conv2d_18,"(2, 2, 15, 24)",22
8803,conv2d_18,"(2, 1, 56, 19)",26
8804,conv2d_18,"(1, 0, 27, 37)",2
8805,conv2d_18,"(2, 2, 58, 26)",25
8806,conv2d_18,"(1, 2, 2, 55)",3
8807,conv2d_18,"(2, 0, 30, 9)",29
8808,conv2d_18,"(2, 2, 31, 19)",17
8809,conv2d_18,"(2, 2, 17, 33)",17
8810,conv2d_18,"(2, 1, 52, 62)",19
8811,conv2d_18,"(0, 1, 21, 9)",24
8812,conv2d_18,"(0, 1, 38, 32)",1
8813,conv2d_18,"(1, 2, 45, 38)",10
8814,conv2d_18,"(2, 0, 42, 20)",18
8815,conv2d_18,"(0, 0, 6, 28)",23
8816,conv2d_18,"(1, 1, 12, 28)",16
8817,conv2d_18,"(2, 0, 40, 12)",3
8818,conv2d_18,"(2, 2, 20, 39)",13
8819,conv2d_18,"(0, 0, 21, 31)",2
8820,conv2d_18,"(2, 2, 53, 25)",8
8821,conv2d_18,"(2, 2, 32, 17)",30
8822,conv2d_18,"(2, 2, 2, 46)",2
8823,conv2d_18,"(1, 1, 54, 27)",18
8824,conv2d_18,"(2, 2, 29, 34)",21
8825,conv2d_18,"(1, 1, 53, 60)",27
8826,conv2d_18,"(2, 2, 13, 60)",31
8827,conv2d_18,"(0, 2, 37, 30)",14
8828,conv2d_18,"(1, 0, 50, 62)",31
8829,conv2d_18,"(1, 1, 5, 47)",18
8830,conv2d_18,"(1, 2, 40, 4)",16
8831,conv2d_18,"(1, 1, 61, 19)",12
8832,conv2d_18,"(0, 1, 34, 54)",26
8833,conv2d_18,"(2, 1, 34, 2)",5
8834,conv2d_18,"(1, 1, 8, 10)",31
8835,conv2d_18,"(2, 2, 47, 56)",31
8836,conv2d_18,"(1, 2, 49, 9)",8
8837,conv2d_18,"(1, 2, 42, 12)",13
8838,conv2d_18,"(0, 1, 50, 12)",11
8839,conv2d_18,"(0, 1, 17, 63)",7
8840,conv2d_18,"(0, 2, 0, 17)",22
8841,conv2d_18,"(1, 0, 61, 61)",24
8842,conv2d_18,"(2, 0, 31, 2)",26
8843,conv2d_18,"(2, 0, 29, 15)",6
8844,conv2d_18,"(0, 0, 6, 12)",15
8845,conv2d_18,"(0, 2, 24, 33)",17
8846,conv2d_18,"(2, 2, 63, 57)",18
8847,conv2d_18,"(0, 2, 57, 52)",10
8848,conv2d_18,"(0, 0, 0, 55)",15
8849,conv2d_18,"(0, 0, 61, 1)",2
8850,conv2d_18,"(0, 0, 0, 42)",23
8851,conv2d_18,"(1, 1, 37, 45)",6
8852,conv2d_18,"(0, 0, 45, 31)",15
8853,conv2d_18,"(1, 0, 55, 55)",12
8854,conv2d_18,"(0, 2, 56, 15)",5
8855,conv2d_18,"(2, 1, 35, 57)",30
8856,conv2d_18,"(0, 1, 54, 18)",15
8857,conv2d_18,"(0, 0, 57, 24)",24
8858,conv2d_18,"(0, 1, 13, 39)",29
8859,conv2d_18,"(2, 2, 25, 52)",9
8860,conv2d_18,"(2, 2, 22, 16)",17
8861,conv2d_18,"(1, 0, 38, 14)",15
8862,conv2d_18,"(1, 1, 63, 56)",24
8863,conv2d_18,"(1, 0, 39, 4)",23
8864,conv2d_18,"(1, 2, 27, 49)",11
8865,conv2d_18,"(1, 1, 40, 12)",10
8866,conv2d_18,"(2, 0, 45, 1)",28
8867,conv2d_18,"(0, 1, 41, 59)",9
8868,conv2d_18,"(0, 1, 11, 18)",19
8869,conv2d_18,"(2, 2, 17, 48)",21
8870,conv2d_18,"(2, 0, 47, 29)",25
8871,conv2d_18,"(2, 0, 5, 20)",30
8872,conv2d_18,"(1, 1, 10, 34)",2
8873,conv2d_18,"(0, 1, 26, 38)",26
8874,conv2d_18,"(2, 1, 57, 61)",17
8875,conv2d_18,"(1, 1, 3, 63)",31
8876,conv2d_18,"(0, 0, 39, 54)",17
8877,conv2d_18,"(1, 1, 42, 35)",4
8878,conv2d_18,"(1, 2, 32, 60)",15
8879,conv2d_18,"(2, 1, 35, 51)",8
8880,conv2d_18,"(1, 2, 51, 14)",29
8881,conv2d_18,"(0, 2, 36, 19)",12
8882,conv2d_18,"(0, 0, 45, 59)",22
8883,conv2d_18,"(1, 2, 42, 36)",10
8884,conv2d_18,"(1, 2, 47, 36)",29
8885,conv2d_18,"(1, 0, 41, 38)",5
8886,conv2d_18,"(0, 0, 18, 44)",28
8887,conv2d_18,"(2, 2, 17, 12)",7
8888,conv2d_18,"(0, 1, 41, 21)",5
8889,conv2d_18,"(1, 1, 61, 13)",7
8890,conv2d_18,"(1, 1, 59, 16)",0
8891,conv2d_18,"(0, 1, 44, 30)",9
8892,conv2d_18,"(1, 0, 63, 37)",10
8893,conv2d_18,"(1, 1, 43, 20)",16
8894,conv2d_18,"(2, 0, 11, 63)",10
8895,conv2d_18,"(0, 0, 39, 62)",30
8896,conv2d_18,"(2, 2, 8, 60)",10
8897,conv2d_18,"(2, 1, 53, 44)",21
8898,conv2d_18,"(0, 0, 19, 60)",31
8899,conv2d_18,"(2, 2, 29, 0)",27
8900,conv2d_18,"(0, 1, 48, 33)",24
8901,conv2d_18,"(0, 0, 53, 23)",14
8902,conv2d_18,"(1, 0, 4, 19)",2
8903,conv2d_18,"(2, 0, 23, 39)",20
8904,conv2d_18,"(1, 2, 34, 24)",21
8905,conv2d_18,"(2, 1, 27, 59)",7
8906,conv2d_18,"(1, 0, 16, 24)",24
8907,conv2d_18,"(1, 2, 42, 61)",9
8908,conv2d_18,"(2, 0, 35, 50)",8
8909,conv2d_18,"(1, 0, 49, 36)",5
8910,conv2d_18,"(0, 2, 31, 37)",31
8911,conv2d_18,"(0, 2, 27, 25)",16
8912,conv2d_18,"(0, 2, 50, 39)",25
8913,conv2d_18,"(0, 1, 12, 22)",0
8914,conv2d_18,"(1, 1, 20, 19)",4
8915,conv2d_18,"(0, 2, 44, 3)",13
8916,conv2d_18,"(1, 0, 2, 37)",12
8917,conv2d_18,"(1, 1, 7, 44)",12
8918,conv2d_18,"(2, 1, 35, 62)",19
8919,conv2d_18,"(2, 1, 15, 5)",29
8920,conv2d_18,"(2, 0, 38, 8)",14
8921,conv2d_18,"(1, 2, 38, 59)",27
8922,conv2d_18,"(0, 0, 29, 54)",8
8923,conv2d_18,"(2, 1, 31, 59)",9
8924,conv2d_18,"(1, 2, 0, 11)",19
8925,conv2d_18,"(2, 0, 22, 19)",7
8926,conv2d_18,"(0, 0, 43, 5)",15
8927,conv2d_18,"(1, 2, 44, 15)",5
8928,conv2d_18,"(1, 0, 22, 35)",19
8929,conv2d_18,"(0, 2, 25, 15)",10
8930,conv2d_18,"(1, 1, 35, 32)",10
8931,conv2d_18,"(0, 2, 45, 38)",29
8932,conv2d_18,"(2, 0, 31, 59)",22
8933,conv2d_18,"(0, 1, 16, 33)",7
8934,conv2d_18,"(2, 2, 59, 35)",5
8935,conv2d_18,"(0, 0, 0, 0)",8
8936,conv2d_18,"(1, 2, 29, 33)",20
8937,conv2d_18,"(0, 0, 11, 12)",25
8938,conv2d_18,"(2, 2, 11, 54)",7
8939,conv2d_18,"(1, 2, 17, 52)",28
8940,conv2d_18,"(1, 0, 26, 5)",26
8941,conv2d_18,"(1, 0, 14, 63)",16
8942,conv2d_18,"(1, 1, 10, 31)",4
8943,conv2d_18,"(0, 2, 61, 59)",0
8944,conv2d_18,"(1, 0, 10, 32)",11
8945,conv2d_18,"(0, 1, 62, 28)",14
8946,conv2d_18,"(2, 2, 51, 31)",25
8947,conv2d_18,"(1, 2, 28, 57)",12
8948,conv2d_18,"(1, 2, 47, 23)",25
8949,conv2d_18,"(2, 1, 38, 17)",13
8950,conv2d_18,"(2, 2, 40, 21)",9
8951,conv2d_18,"(2, 1, 13, 44)",28
8952,conv2d_18,"(0, 2, 19, 12)",11
8953,conv2d_18,"(0, 0, 60, 54)",14
8954,conv2d_18,"(0, 2, 2, 5)",27
8955,conv2d_18,"(2, 0, 28, 40)",1
8956,conv2d_18,"(1, 1, 42, 21)",16
8957,conv2d_18,"(0, 2, 40, 22)",10
8958,conv2d_18,"(0, 0, 49, 12)",5
8959,conv2d_18,"(1, 1, 5, 17)",17
8960,conv2d_18,"(0, 2, 50, 31)",8
8961,conv2d_18,"(0, 1, 35, 7)",31
8962,conv2d_18,"(2, 0, 34, 29)",0
8963,conv2d_18,"(2, 2, 26, 50)",2
8964,conv2d_18,"(1, 0, 8, 5)",7
8965,conv2d_18,"(2, 0, 23, 31)",9
8966,conv2d_18,"(2, 2, 31, 20)",6
8967,conv2d_18,"(1, 2, 20, 18)",20
8968,conv2d_18,"(0, 1, 18, 61)",0
8969,conv2d_18,"(2, 1, 4, 24)",11
8970,conv2d_18,"(0, 2, 59, 13)",11
8971,conv2d_18,"(1, 0, 57, 63)",19
8972,conv2d_18,"(1, 1, 14, 44)",29
8973,conv2d_18,"(0, 0, 55, 47)",3
8974,conv2d_18,"(0, 1, 31, 40)",25
8975,conv2d_18,"(2, 1, 52, 39)",18
8976,conv2d_18,"(0, 0, 28, 36)",11
8977,conv2d_18,"(1, 2, 56, 15)",10
8978,conv2d_18,"(2, 0, 40, 6)",11
8979,conv2d_18,"(0, 1, 7, 41)",14
8980,conv2d_18,"(2, 2, 43, 12)",24
8981,conv2d_18,"(1, 1, 56, 22)",4
8982,conv2d_18,"(1, 0, 59, 6)",21
8983,conv2d_18,"(1, 2, 62, 24)",1
8984,conv2d_18,"(1, 1, 51, 8)",16
8985,conv2d_18,"(0, 2, 59, 14)",29
8986,conv2d_18,"(0, 2, 52, 60)",12
8987,conv2d_18,"(2, 1, 26, 44)",13
8988,conv2d_18,"(2, 1, 5, 20)",30
8989,conv2d_18,"(2, 0, 11, 5)",6
8990,conv2d_18,"(1, 1, 36, 14)",27
8991,conv2d_18,"(0, 1, 18, 18)",21
8992,conv2d_18,"(0, 0, 30, 62)",2
8993,conv2d_18,"(2, 0, 0, 12)",9
8994,conv2d_18,"(2, 0, 45, 5)",20
8995,conv2d_18,"(1, 2, 57, 33)",0
8996,conv2d_18,"(2, 0, 7, 14)",24
8997,conv2d_18,"(1, 2, 58, 58)",29
8998,conv2d_18,"(1, 2, 6, 35)",9
8999,conv2d_18,"(0, 2, 54, 24)",2
9000,conv2d_18,"(1, 1, 56, 6)",21
9001,conv2d_18,"(2, 1, 54, 63)",7
9002,conv2d_18,"(2, 2, 31, 27)",23
9003,conv2d_18,"(1, 0, 11, 57)",12
9004,conv2d_18,"(1, 1, 18, 35)",15
9005,conv2d_18,"(1, 2, 9, 62)",24
9006,conv2d_18,"(1, 2, 51, 26)",5
9007,conv2d_18,"(0, 0, 60, 60)",29
9008,conv2d_18,"(1, 2, 34, 17)",15
9009,conv2d_18,"(1, 0, 44, 31)",5
9010,conv2d_18,"(1, 2, 60, 58)",0
9011,conv2d_18,"(2, 2, 58, 55)",4
9012,conv2d_18,"(2, 2, 12, 55)",3
9013,conv2d_18,"(2, 2, 47, 45)",7
9014,conv2d_18,"(1, 2, 25, 9)",0
9015,conv2d_18,"(0, 2, 61, 54)",19
9016,conv2d_18,"(2, 0, 1, 24)",18
9017,conv2d_18,"(2, 2, 12, 26)",6
9018,conv2d_18,"(0, 1, 5, 46)",22
9019,conv2d_18,"(0, 0, 13, 51)",8
9020,conv2d_18,"(1, 0, 22, 18)",15
9021,conv2d_18,"(1, 2, 32, 12)",15
9022,conv2d_18,"(0, 2, 32, 34)",25
9023,conv2d_18,"(1, 0, 57, 33)",31
9024,conv2d_18,"(1, 0, 48, 31)",9
9025,conv2d_18,"(1, 1, 44, 41)",18
9026,conv2d_18,"(2, 2, 5, 54)",25
9027,conv2d_18,"(2, 1, 10, 62)",10
9028,conv2d_18,"(1, 1, 34, 19)",21
9029,conv2d_18,"(1, 0, 28, 33)",16
9030,conv2d_18,"(0, 0, 52, 9)",8
9031,conv2d_18,"(1, 0, 26, 41)",12
9032,conv2d_18,"(0, 2, 37, 21)",20
9033,conv2d_18,"(2, 1, 37, 58)",22
9034,conv2d_18,"(1, 2, 47, 0)",19
9035,conv2d_18,"(0, 1, 56, 58)",20
9036,conv2d_18,"(2, 0, 33, 15)",18
9037,conv2d_18,"(0, 1, 15, 22)",1
9038,conv2d_18,"(2, 1, 15, 26)",8
9039,conv2d_18,"(2, 2, 21, 40)",14
9040,conv2d_18,"(0, 2, 39, 39)",20
9041,conv2d_18,"(1, 0, 44, 58)",20
9042,conv2d_18,"(0, 0, 2, 4)",4
9043,conv2d_18,"(1, 1, 49, 57)",14
9044,conv2d_18,"(0, 1, 32, 52)",8
9045,conv2d_18,"(1, 0, 38, 60)",6
9046,conv2d_18,"(0, 2, 24, 3)",0
9047,conv2d_18,"(1, 0, 28, 63)",30
9048,conv2d_18,"(1, 1, 61, 8)",19
9049,conv2d_18,"(0, 0, 31, 11)",27
9050,conv2d_18,"(0, 1, 4, 29)",2
9051,conv2d_18,"(0, 1, 47, 55)",18
9052,conv2d_18,"(0, 1, 40, 2)",16
9053,conv2d_18,"(1, 0, 63, 23)",26
9054,conv2d_18,"(1, 1, 1, 54)",21
9055,conv2d_18,"(2, 1, 57, 60)",21
9056,conv2d_18,"(1, 2, 58, 20)",2
9057,conv2d_18,"(1, 0, 11, 51)",25
9058,conv2d_18,"(2, 1, 0, 0)",12
9059,conv2d_18,"(2, 0, 16, 62)",4
9060,conv2d_18,"(2, 1, 39, 43)",24
9061,conv2d_18,"(0, 0, 57, 12)",4
9062,conv2d_18,"(2, 1, 58, 60)",7
9063,conv2d_18,"(2, 2, 20, 6)",28
9064,conv2d_18,"(2, 2, 29, 31)",3
9065,conv2d_18,"(0, 0, 60, 53)",23
9066,conv2d_18,"(1, 1, 19, 22)",9
9067,conv2d_18,"(2, 1, 36, 42)",29
9068,conv2d_18,"(2, 0, 35, 54)",31
9069,conv2d_18,"(1, 1, 42, 30)",26
9070,conv2d_18,"(1, 0, 31, 35)",13
9071,conv2d_18,"(1, 0, 18, 60)",4
9072,conv2d_18,"(1, 1, 57, 10)",1
9073,conv2d_18,"(1, 2, 62, 60)",11
9074,conv2d_18,"(0, 0, 56, 28)",30
9075,conv2d_18,"(0, 2, 48, 20)",6
9076,conv2d_18,"(2, 2, 51, 34)",3
9077,conv2d_18,"(2, 2, 44, 0)",16
9078,conv2d_18,"(0, 2, 54, 21)",23
9079,conv2d_18,"(0, 0, 24, 6)",11
9080,conv2d_18,"(1, 1, 39, 11)",26
9081,conv2d_18,"(0, 1, 25, 21)",18
9082,conv2d_18,"(0, 0, 19, 18)",19
9083,conv2d_18,"(1, 2, 46, 10)",27
9084,conv2d_18,"(0, 0, 31, 10)",3
9085,conv2d_18,"(1, 2, 33, 29)",8
9086,conv2d_18,"(2, 2, 40, 30)",8
9087,conv2d_18,"(0, 1, 62, 31)",31
9088,conv2d_18,"(2, 0, 44, 18)",24
9089,conv2d_18,"(2, 0, 5, 3)",31
9090,conv2d_18,"(1, 1, 25, 12)",9
9091,conv2d_18,"(1, 0, 49, 38)",12
9092,conv2d_18,"(1, 0, 55, 5)",10
9093,conv2d_18,"(0, 0, 33, 42)",4
9094,conv2d_18,"(1, 0, 63, 47)",14
9095,conv2d_18,"(2, 0, 63, 28)",20
9096,conv2d_18,"(0, 1, 0, 40)",3
9097,conv2d_18,"(1, 2, 39, 55)",13
9098,conv2d_18,"(0, 2, 18, 39)",31
9099,conv2d_18,"(0, 1, 29, 62)",4
9100,conv2d_18,"(1, 2, 25, 21)",14
9101,conv2d_18,"(2, 0, 27, 33)",30
9102,conv2d_18,"(2, 1, 22, 58)",25
9103,conv2d_18,"(1, 1, 19, 11)",29
9104,conv2d_18,"(0, 2, 16, 8)",25
9105,conv2d_18,"(0, 1, 16, 38)",10
9106,conv2d_18,"(1, 2, 25, 15)",27
9107,conv2d_18,"(1, 2, 50, 51)",26
9108,conv2d_18,"(0, 1, 55, 36)",11
9109,conv2d_18,"(2, 1, 26, 34)",5
9110,conv2d_18,"(2, 2, 17, 15)",4
9111,conv2d_18,"(0, 2, 37, 14)",21
9112,conv2d_18,"(1, 0, 28, 55)",21
9113,conv2d_18,"(1, 1, 8, 2)",15
9114,conv2d_18,"(1, 2, 36, 24)",29
9115,conv2d_18,"(0, 2, 27, 14)",3
9116,conv2d_18,"(1, 2, 13, 13)",31
9117,conv2d_18,"(2, 2, 49, 19)",23
9118,conv2d_18,"(1, 1, 35, 18)",16
9119,conv2d_18,"(2, 0, 23, 41)",24
9120,conv2d_18,"(0, 1, 33, 60)",27
9121,conv2d_18,"(0, 1, 18, 34)",15
9122,conv2d_18,"(0, 1, 13, 45)",14
9123,conv2d_18,"(0, 1, 33, 26)",22
9124,conv2d_18,"(1, 2, 53, 44)",2
9125,conv2d_18,"(1, 0, 6, 26)",3
9126,conv2d_18,"(0, 1, 42, 60)",23
9127,conv2d_18,"(0, 1, 18, 46)",17
9128,conv2d_18,"(2, 2, 46, 12)",10
9129,conv2d_18,"(1, 0, 22, 8)",6
9130,conv2d_18,"(2, 1, 36, 56)",9
9131,conv2d_18,"(2, 0, 28, 1)",10
9132,conv2d_18,"(2, 2, 43, 2)",28
9133,conv2d_18,"(0, 2, 7, 30)",20
9134,conv2d_18,"(2, 1, 17, 0)",17
9135,conv2d_18,"(0, 0, 32, 52)",16
9136,conv2d_18,"(2, 1, 55, 38)",5
9137,conv2d_18,"(1, 2, 5, 45)",19
9138,conv2d_18,"(0, 1, 12, 27)",30
9139,conv2d_18,"(0, 0, 49, 1)",13
9140,conv2d_18,"(1, 2, 57, 6)",24
9141,conv2d_18,"(0, 0, 41, 16)",21
9142,conv2d_18,"(1, 1, 56, 25)",15
9143,conv2d_18,"(1, 0, 62, 5)",10
9144,conv2d_18,"(1, 0, 8, 46)",19
9145,conv2d_18,"(2, 2, 11, 30)",30
9146,conv2d_18,"(2, 1, 6, 16)",13
9147,conv2d_18,"(1, 2, 36, 3)",26
9148,conv2d_18,"(1, 2, 13, 37)",2
9149,conv2d_18,"(1, 2, 2, 40)",2
9150,conv2d_18,"(1, 0, 10, 30)",17
9151,conv2d_18,"(0, 2, 40, 5)",11
9152,conv2d_18,"(2, 1, 31, 2)",29
9153,conv2d_18,"(1, 2, 51, 8)",7
9154,conv2d_18,"(0, 2, 12, 27)",17
9155,conv2d_18,"(2, 2, 30, 36)",1
9156,conv2d_18,"(1, 1, 11, 18)",27
9157,conv2d_18,"(1, 0, 63, 30)",10
9158,conv2d_18,"(0, 0, 29, 30)",13
9159,conv2d_18,"(0, 1, 13, 32)",13
9160,conv2d_18,"(1, 0, 45, 51)",10
9161,conv2d_18,"(2, 0, 58, 41)",25
9162,conv2d_18,"(1, 1, 20, 24)",15
9163,conv2d_18,"(0, 2, 22, 42)",29
9164,conv2d_18,"(0, 1, 62, 17)",13
9165,conv2d_18,"(0, 1, 56, 40)",27
9166,conv2d_18,"(0, 1, 38, 43)",30
9167,conv2d_18,"(0, 0, 26, 12)",8
9168,conv2d_18,"(1, 1, 49, 26)",0
9169,conv2d_18,"(0, 1, 60, 44)",7
9170,conv2d_18,"(1, 1, 25, 29)",12
9171,conv2d_18,"(0, 0, 51, 32)",4
9172,conv2d_18,"(1, 1, 22, 6)",23
9173,conv2d_18,"(1, 2, 32, 34)",12
9174,conv2d_18,"(1, 0, 24, 42)",12
9175,conv2d_18,"(2, 0, 29, 16)",8
9176,conv2d_18,"(2, 1, 5, 40)",14
9177,conv2d_18,"(2, 2, 63, 31)",18
9178,conv2d_18,"(0, 1, 3, 61)",23
9179,conv2d_18,"(0, 1, 26, 2)",1
9180,conv2d_18,"(2, 0, 61, 62)",6
9181,conv2d_18,"(2, 2, 56, 32)",15
9182,conv2d_18,"(0, 2, 34, 62)",20
9183,conv2d_18,"(2, 1, 42, 31)",1
9184,conv2d_18,"(2, 1, 61, 7)",30
9185,conv2d_18,"(2, 0, 14, 0)",15
9186,conv2d_18,"(0, 0, 8, 0)",5
9187,conv2d_18,"(0, 1, 40, 60)",0
9188,conv2d_18,"(0, 1, 63, 31)",27
9189,conv2d_18,"(0, 1, 0, 60)",26
9190,conv2d_18,"(2, 0, 47, 60)",16
9191,conv2d_18,"(0, 1, 11, 50)",27
9192,conv2d_18,"(1, 0, 18, 33)",11
9193,conv2d_18,"(0, 1, 54, 20)",1
9194,conv2d_18,"(1, 1, 47, 43)",26
9195,conv2d_18,"(0, 1, 2, 1)",12
9196,conv2d_18,"(2, 1, 16, 5)",0
9197,conv2d_18,"(0, 1, 53, 16)",16
9198,conv2d_18,"(2, 1, 17, 20)",12
9199,conv2d_18,"(0, 1, 0, 41)",18
9200,conv2d_18,"(1, 1, 45, 52)",2
